backend,variant,key,iterations,vary_x1,vary_x2,metric,y1,y2,elasticity
tb_cpu,baseline,pread64,100,2500000,5000000,usec_per_iter,0.06,0.0,nan
tb_cpu,baseline,pread64,100,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,pread64,100,7500000,10000000,usec_per_iter,0.0,0.09,nan
tb_cpu,baseline,prlimit64,100,1000000,2500000,usec_per_iter,0.03,0.03,0.0
tb_cpu,baseline,prlimit64,100,2500000,5000000,usec_per_iter,0.03,0.04,0.4150374992788442
tb_cpu,baseline,prlimit64,100,5000000,7500000,usec_per_iter,0.04,0.03,-0.7095112913514567
tb_cpu,baseline,prlimit64,100,7500000,10000000,usec_per_iter,0.03,0.04,0.9999999999999984
tb_cpu,baseline,read,100,1000000,2500000,usec_per_iter,0.17,0.16,-0.06616308526054288
tb_cpu,baseline,read,100,2500000,5000000,usec_per_iter,0.16,0.0,nan
tb_cpu,baseline,read,100,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,read,100,7500000,10000000,usec_per_iter,0.0,0.18,nan
tb_cpu,baseline,rseq,100,1000000,2500000,usec_per_iter,0.04,0.03,-0.31396374801627014
tb_cpu,baseline,rseq,100,2500000,5000000,usec_per_iter,0.03,0.03,0.0
tb_cpu,baseline,rseq,100,5000000,7500000,usec_per_iter,0.03,0.0,nan
tb_cpu,baseline,rseq,100,7500000,10000000,usec_per_iter,0.0,0.04,nan
tb_cpu,baseline,set_robust_list,100,1000000,2500000,usec_per_iter,0.03,0.03,0.0
tb_cpu,baseline,set_robust_list,100,2500000,5000000,usec_per_iter,0.03,0.03,0.0
tb_cpu,baseline,set_robust_list,100,5000000,7500000,usec_per_iter,0.03,0.0,nan
tb_cpu,baseline,set_robust_list,100,7500000,10000000,usec_per_iter,0.0,0.03,nan
tb_cpu,baseline,set_tid_address,100,1000000,2500000,usec_per_iter,0.04,0.03,-0.31396374801627014
tb_cpu,baseline,set_tid_address,100,2500000,5000000,usec_per_iter,0.03,0.03,0.0
tb_cpu,baseline,set_tid_address,100,5000000,7500000,usec_per_iter,0.03,0.0,nan
tb_cpu,baseline,set_tid_address,100,7500000,10000000,usec_per_iter,0.0,0.04,nan
tb_cpu,baseline,access,5000,1000000,2500000,usec_per_iter,0.0018,0.0,nan
tb_cpu,baseline,access,5000,2500000,5000000,usec_per_iter,0.0,0.0012,nan
tb_cpu,baseline,access,5000,5000000,7500000,usec_per_iter,0.0012,0.0,nan
tb_cpu,baseline,access,5000,7500000,10000000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,arch_prctl,5000,1000000,2500000,usec_per_iter,0.0008,0.0,nan
tb_cpu,baseline,arch_prctl,5000,2500000,5000000,usec_per_iter,0.0,0.0008,nan
