run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,phase_type,count,mean_ms,p50_ms,p95_ms,p99_ms,max_ms,min_ms,stdev_ms
lc_vs_mixed/mixed4/proper/delay_72000/r1,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r1,lc_vs_mixed,mixed4,proper,72000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,3.04002702,3.000027,4.550040399999997,5.000044,5.000044,2.000017,0.6047484537170499
lc_vs_mixed/mixed4/proper/delay_72000/r1,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r1,lc_vs_mixed,mixed4,proper,72000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,21.12018742,21.000186,26.000231,27.020239669999995,28.000248,19.000168,1.891350381280799
lc_vs_mixed/mixed4/proper/delay_72000/r2,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r2,lc_vs_mixed,mixed4,proper,72000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.26002918,3.000027,4.000036,4.000036,4.000036,2.000018,0.4869774608393893
lc_vs_mixed/mixed4/proper/delay_72000/r2,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r2,lc_vs_mixed,mixed4,proper,72000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.8000250600000003,3.000027,3.000027,3.000027,3.000027,2.000017,0.40406458365956305
lc_vs_mixed/mixed4/proper/delay_72000/r2,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r2,lc_vs_mixed,mixed4,proper,72000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.8800255200000002,3.000027,3.000027,3.000027,3.000027,2.000017,0.3282637143085457
lc_vs_mixed/mixed4/proper/delay_72000/r2,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r2,lc_vs_mixed,mixed4,proper,72000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.16017944,20.000178,21.000187,21.510191589999998,22.000196,19.000168,0.6502805197144763
lc_vs_mixed/mixed4/proper/delay_72000/r3,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r3,lc_vs_mixed,mixed4,proper,72000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.20002846,3.000027,4.000036,4.000036,4.000036,2.000018,0.49487600592835396
lc_vs_mixed/mixed4/proper/delay_72000/r3,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r3,lc_vs_mixed,mixed4,proper,72000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.78002474,3.000027,3.000027,3.000027,3.000027,2.000017,0.4184556709920669
lc_vs_mixed/mixed4/proper/delay_72000/r3,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r3,lc_vs_mixed,mixed4,proper,72000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.8400254,3.000027,3.000027,3.000027,3.000027,2.000017,0.37033135743122975
lc_vs_mixed/mixed4/proper/delay_72000/r3,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_72000/r3,lc_vs_mixed,mixed4,proper,72000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.14017948,20.000178,21.00018755,22.000196,22.000196,18.00016,0.7287179584032479
lc_vs_mixed/mixed4/proper/delay_87500/r1,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r1,lc_vs_mixed,mixed4,proper,87500,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.1400278200000002,3.000027,4.00003555,4.510040079999998,5.000044,2.000018,0.45220941782183477
lc_vs_mixed/mixed4/proper/delay_87500/r1,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r1,lc_vs_mixed,mixed4,proper,87500,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.78002458,3.000026,3.000027,3.5100310799999983,4.000035,2.000017,0.4646742717136114
lc_vs_mixed/mixed4/proper/delay_87500/r1,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r1,lc_vs_mixed,mixed4,proper,87500,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.86002546,3.000027,3.000027,3.000027,3.000027,2.000017,0.3505129896716229
lc_vs_mixed/mixed4/proper/delay_87500/r1,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r1,lc_vs_mixed,mixed4,proper,87500,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.24017956,20.000178,21.5501914,22.000195,22.000195,19.000168,0.6565272358876924
lc_vs_mixed/mixed4/proper/delay_87500/r2,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r2,lc_vs_mixed,mixed4,proper,87500,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.1800282600000003,3.000027,4.000036,4.510040079999998,5.000044,2.000017,0.5602526638680235
lc_vs_mixed/mixed4/proper/delay_87500/r2,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r2,lc_vs_mixed,mixed4,proper,87500,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.8000249800000003,3.000027,3.000027,3.000027,3.000027,2.000017,0.40406459376110426
lc_vs_mixed/mixed4/proper/delay_87500/r2,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r2,lc_vs_mixed,mixed4,proper,87500,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.8800256,3.000027,3.000027,3.510031589999998,4.000036,2.000017,0.3854530120538531
lc_vs_mixed/mixed4/proper/delay_87500/r2,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r2,lc_vs_mixed,mixed4,proper,87500,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.380181399999998,20.000178,21.550192399999997,22.000196,22.000196,19.000168,0.7253495259092517
lc_vs_mixed/mixed4/proper/delay_87500/r3,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r3,lc_vs_mixed,mixed4,proper,87500,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.18002838,3.000027,4.000036,4.510040079999998,5.000044,2.000018,0.5602527338078949
lc_vs_mixed/mixed4/proper/delay_87500/r3,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r3,lc_vs_mixed,mixed4,proper,87500,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.9400261600000004,3.000027,3.000027,3.000027,3.000027,2.000017,0.23990010507099813
lc_vs_mixed/mixed4/proper/delay_87500/r3,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r3,lc_vs_mixed,mixed4,proper,87500,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.84002532,3.000027,3.000027,3.000027,3.000027,2.000017,0.37033137727029825
lc_vs_mixed/mixed4/proper/delay_87500/r3,out_delay_mixed4_fixedpolicy_stretch_delays/lc_vs_mixed/mixed4/proper/delay_87500/r3,lc_vs_mixed,mixed4,proper,87500,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.24018048,20.000179,21.00018755,21.51019208,22.000196,19.000169,0.591095566729644
